,30-39,40-49,50-59,60-69
ENSG00000162073.14,0.21698402896202418,0.4240468002483107,0.26151484077118753,0.30986438687039797
ENSG00000240364.1,0.0,0.0,0.16666666666666666,0.0
ENSG00000285831.1,0.3586125020345247,0.2623103446860951,0.17834005125406507,0.21932734624578334
ENSG00000101311.16,0.6493877397000754,0.24079914806454733,0.43859382503348315,0.4050212116183945
ENSG00000131482.10,0.3333333333333333,0.43034335552922914,0.43509913258983896,0.1660858116480793
ENSG00000222514.1,0.0,0.0,0.0,0.0
ENSG00000232382.2,0.12579752696064592,0.4641075898486547,0.3021788091518767,0.13557174135345892
ENSG00000267898.1,0.6889921604828942,0.44811623105132686,0.4471774070913459,0.35669076039022257
ENSG00000253116.1,0.0,0.056795891180932104,0.091727883864684,0.26502902609901086
ENSG00000204314.12,0.3428255701771578,0.46425370726736775,0.46185329666815894,0.379840264243881
ENSG00000272267.2,0.64630165203533,0.2407440800876102,0.2879375062540117,0.2183510398133437
ENSG00000089685.15,0.11815992379784886,0.20943345944308706,0.2488147723446372,0.2915583729501394
ENSG00000141378.15,0.3420933336734087,0.3305287321141633,0.24450599807857443,0.2494338595999014
ENSG00000254852.8,0.378490090273764,0.2662708537148473,0.25602818839234737,0.282763628658466
ENSG00000238812.1,0.0,0.0,0.0,0.0
ENSG00000228793.3,0.2339041874805199,0.2640767032862121,0.47098602675592166,0.313140970742204
ENSG00000268433.1,0.5314358029909627,0.17338853330112913,0.3236086790250186,0.09347701930237706
ENSG00000183690.13,0.3817132373348855,0.2154433190233823,0.15289814911399233,0.08837374060967466
ENSG00000126266.3,0.3607074293776062,0.1081447752163307,0.14803086719229788,0.33387300321152935
ENSG00000232893.1,0.32183483007571756,0.2552138622661602,0.21698019995695642,0.4845189880847567
ENSG00000250480.3,0.0,0.0,0.0,0.0
ENSG00000270069.2,0.14011141159537222,0.3060890752033605,0.3394591034280108,0.5138841160035261
ENSG00000075914.13,0.4538933281180151,0.23782648955872018,0.4356292374459842,0.5259520283862313
ENSG00000211747.3,0.7414078174571205,0.3720020321026179,0.3137903299024704,0.5224203631881067
ENSG00000185238.13,0.6351255371538244,0.4079884514352105,0.4745045751858156,0.5105915944626176
ENSG00000250915.2,0.3333333333333333,0.07711128844578656,0.0,0.0
ENSG00000069493.15,0.4685357124808261,0.23423421502080538,0.24735950391152048,0.3999465105398123
ENSG00000151726.15,0.04846474705104079,0.31439598271644237,0.1912675120112826,0.19215560262626452
ENSG00000254812.2,0.5527388838281694,0.14838932905645774,0.23688435066595126,0.30670156323441095
ENSG00000262135.1,0.0,0.11467373426647738,0.16666666666666666,0.0
ENSG00000181693.9,0.0,0.14285714285714285,0.10381488430268916,0.0
ENSG00000167491.18,0.29638857978400285,0.47737352234425134,0.3781145677100972,0.3800175786604738
ENSG00000227220.1,0.11480162159074953,0.22662888361657813,0.06752346852602449,0.250888428306615
ENSG00000111642.16,0.5278593684660636,0.4481143859677491,0.26855158449431066,0.1950140071875266
ENSG00000271086.7,0.22851901143007955,0.14254499000332252,0.2065782993317947,0.39615252614238855
ENSG00000074695.6,0.36531891529146215,0.33998838683812604,0.44062344304466755,0.4169310313272123
ENSG00000235258.1,0.3557926464428887,0.24906541956218856,0.21874925207921977,0.5425275234847126
ENSG00000197181.12,0.3273629067361074,0.22225498014342696,0.3181501732200085,0.5776439172752489
ENSG00000007341.19,0.2569762166357827,0.12821108994917224,0.5519633619943551,0.5561843944106452
ENSG00000257829.1,0.39857163757498,0.10988612521885084,0.07415937967745928,0.14407559336912118
ENSG00000255967.1,0.03913715710616283,0.24390618760293004,0.3260042532093596,0.08750642793648182
ENSG00000252587.1,0.0,0.0,0.0,0.0
ENSG00000167283.9,0.3256073846821301,0.40285276012510696,0.6860764421512573,0.5658778025689892
ENSG00000204283.4,0.3277432362752723,0.18732261742991688,0.06696675042090779,0.021780910015468894
ENSG00000124795.17,0.1631138454613969,0.20368898817528056,0.5078410606344443,0.41498268567687235
ENSG00000207168.1,0.38426081779918103,0.3611335223868674,0.10389433162728684,0.15700962575388425
ENSG00000278698.1,0.3988888471319228,0.20935451485265458,0.05249664900347001,0.0
ENSG00000289619.1,0.0,0.0,0.16666666666666666,0.0
ENSG00000149792.9,0.6465411564714564,0.37727424855086555,0.6037975246742447,0.4976695055025138
ENSG00000235150.1,0.0,0.16590975891440723,0.09619936313527717,0.0
ENSG00000245928.2,0.0,0.07543453342670146,0.03592390758642094,0.3487028872397331
ENSG00000164366.4,0.5382965997205841,0.54506359656767,0.5722490097723574,0.31444433168001473
ENSG00000224578.5,0.44612226614832046,0.27343829805220965,0.6489450887243259,0.3711473341607148
ENSG00000288045.1,0.33765789743514385,0.4033994668976358,0.47770309750007733,0.5070412471285425
ENSG00000265400.1,0.0,0.0,0.0,0.25239715852308026
ENSG00000252695.1,0.0,0.14285714285714285,0.0,0.0
ENSG00000207507.1,0.3924345900979471,0.3592626171627916,0.23159980321123483,0.3708503287266873
ENSG00000137868.19,0.39362676874409014,0.24250672331388795,0.2974582415610682,0.3541311196869688
ENSG00000260761.1,0.0,0.27379805523459716,0.17886437963186638,0.055432993101253734
ENSG00000167393.18_PAR_Y,0.0,0.0,0.0,0.0
ENSG00000222852.1,0.0,0.0,0.0,0.0
ENSG00000237058.1,0.12350864904582382,0.14285714285714285,0.0,0.0
ENSG00000279329.1,0.19261471700530675,0.33670300541442993,0.48068139690461265,0.592988696595536
ENSG00000240207.7,0.20934551299703,0.23751923178226333,0.4930397611327455,0.29900601138246546
ENSG00000235118.9,0.0,0.14285714285714285,0.06803244525664454,0.0
ENSG00000263672.2,0.3333333333333333,0.13198999617291313,0.12858204288644762,0.0
ENSG00000206922.1,0.0,0.14285714285714285,0.0,0.0
ENSG00000274403.1,0.2550437154716463,0.22115727430027446,0.40573711731926415,0.5301738424585769
ENSG00000124596.17,0.7912464486108653,0.38093436797548375,0.6140095056222278,0.416822246491319
ENSG00000168487.20,0.2029609320461393,0.56011903254793,0.4717947048532616,0.5125448968592996
ENSG00000248227.1,0.3333333333333333,0.0,0.12413712413712415,0.0
ENSG00000280185.1,0.0,0.0,0.0,0.0
ENSG00000085063.17,0.19542318251947463,0.42064011580902116,0.36288088602998864,0.40226220788190536
ENSG00000236555.1,0.0,0.0,0.0,0.0
ENSG00000251892.1,0.0,0.0,0.0,0.0
ENSG00000238169.2,0.0,0.0,0.0,0.0
ENSG00000217385.1,0.12231540284788943,0.0,0.16666666666666666,0.12668494092529267
ENSG00000212607.1,0.2071664439707869,0.16161466920752846,0.207885780477022,0.3137815818569955
ENSG00000224634.1,0.0,0.0,0.0,0.0
ENSG00000277501.1,0.2572059026341194,0.21417463736953554,0.25479244242173493,0.03949693026883331
ENSG00000250250.2,0.06172331840292173,0.26170101826507514,0.16666666666666666,0.09637875214383944
ENSG00000256971.2,0.0,0.0,0.0,0.0
ENSG00000276403.1,0.0,0.0,0.0,0.0
ENSG00000233647.2,0.22941225713018074,0.38107065423421943,0.14482156759335998,0.279514525449883
ENSG00000121060.19,0.7339692690292211,0.46818925811731565,0.4884634514610533,0.4628181898925305
ENSG00000222416.1,0.0,0.0,0.0,0.0
ENSG00000201860.1,0.0,0.0,0.0,0.0
ENSG00000100417.12,0.5102787699528611,0.34553342080923727,0.5726475001183234,0.2959154759028998
ENSG00000115590.14,0.014066780404711281,0.22759411695718795,0.03603240362016588,0.020881231416914347
ENSG00000270934.1,0.0,0.0,0.0,0.0
ENSG00000250730.2,0.0,0.0,0.16666666666666666,0.0
ENSG00000273423.1,0.15597403544365462,0.017260177725366678,0.18204756536210875,0.0
ENSG00000288998.1,0.702747493628686,0.2520155237760298,0.25813520835441045,0.3053592104227791
ENSG00000266160.2,0.09787929941315067,0.07410070142543715,0.0,0.16666666666666666
ENSG00000199609.1,0.3333333333333333,0.15323906782586186,0.03793164200140944,0.05274699864089399
ENSG00000267642.1,0.08486770412995905,0.16024773900616804,0.01580246033796243,0.14253094722714627
ENSG00000172936.16,0.2631234954532989,0.4408236863895304,0.20079945220909148,0.13843326180532778
ENSG00000160221.18,0.17495594292714947,0.21202516259754203,0.4193090798050492,0.25781283010911915
ENSG00000125505.17,0.48955555661941536,0.5470680442434965,0.4652389136502253,0.32490796283086704
ENSG00000260341.1,0.0,0.0,0.0,0.16666666666666666
ENSG00000111145.8,0.17253820374260376,0.38390987329941517,0.37334343547723275,0.42901132616027665
ENSG00000250742.5,0.6123699375293733,0.4132115716594293,0.4883489435721538,0.4011149836623653
ENSG00000136044.12,0.5601474099919598,0.6162140216201609,0.5601315708094426,0.40934707872677106
ENSG00000272461.1,0.16633995845608093,0.15761708790015458,0.16666666666666666,0.10886530154610947
ENSG00000163982.6,0.16680120900369833,0.14285714285714285,0.0,0.0
ENSG00000107742.14,0.4493947391386124,0.28491207725608153,0.1419953688722521,0.12760909718845806
ENSG00000286405.1,0.0,0.0,0.0,0.0
ENSG00000244471.6,0.5194426849190005,0.20685901078319416,0.39411603293831626,0.322102004605255
ENSG00000070950.10,0.33629186740156364,0.18306085697811825,0.3776448502105496,0.5731403727862232
ENSG00000026559.14,0.2230604195623974,0.3316044249081002,0.32406796969932,0.3205639046987065
ENSG00000159339.13,0.03680689273815559,0.2839233160938585,0.22876196691122372,0.07945645074428405
ENSG00000230799.1,0.4587890930711453,0.2873180405434773,0.35747017019670074,0.3187826843825999
ENSG00000286316.1,0.09342528220079242,0.352603328494784,0.1444550347611572,0.16177667178452107
ENSG00000170412.18,0.42397978859403795,0.3842633694728472,0.3783844843449664,0.18717231620404537
ENSG00000244019.1,0.0,0.06836532097948378,0.16666666666666666,0.1923273770130156
ENSG00000207784.3,0.0,0.0,0.0,0.0
ENSG00000261537.1,0.42813435430713875,0.3817488693841761,0.23212665920841777,0.3395903254416997
ENSG00000162456.10,0.35025583441158087,0.14034754720064144,0.06803561351808891,0.012013229036239885
ENSG00000216721.3,0.0,0.0,0.16666666666666666,0.23792300828882884
ENSG00000266807.1,0.0,0.0,0.0,0.0
ENSG00000200508.1,0.0,0.0,0.0,0.0
ENSG00000253532.1,0.2727909175084447,0.12303009660724715,0.08337016616176118,0.16666666666666666
ENSG00000288759.1,0.597707640981021,0.3568343792838019,0.5942028601835135,0.46701417384536376
ENSG00000054523.19,0.31774138015837883,0.2997443333242992,0.36367229494719533,0.5145344547734986
ENSG00000211643.2,0.9115598044623224,0.3390442080393487,0.44310267377448165,0.5276040279558531
ENSG00000265251.1,0.0,0.0,0.0,0.0
ENSG00000207869.1,0.0,0.2788347935034651,0.0,0.0
ENSG00000228340.7,0.45712143470546956,0.4403409405820053,0.31371089964065524,0.251649600332463
ENSG00000289455.1,0.10435052383510394,0.2615778890997454,0.07955911665915662,0.14044408413631979
ENSG00000189120.5,0.5813617125542793,0.4042837502388556,0.3516770728637739,0.12513283917382348
ENSG00000112561.19,0.2967634652822842,0.5577204337766697,0.5718569789811351,0.4397151614729314
ENSG00000176956.13,0.44229545972656076,0.08256090856519685,0.07014299181161161,0.06872922866490454
ENSG00000172232.10,0.43925071357182266,0.12791132770552002,0.08078454550020499,0.05279439955946925
ENSG00000267686.2,0.0,0.14285714285714285,0.0,0.0
ENSG00000123104.12,0.17804908132149033,0.17749348524020475,0.27188458839529767,0.20208247843289415
ENSG00000160818.17,0.1117937380200749,0.16162820183823362,0.17593862184162032,0.2605444008649757
ENSG00000153822.15,0.3625333840885581,0.189381476847786,0.10024764673675497,0.03289796623034489
ENSG00000186132.15,0.29716057554033326,0.46027771480519064,0.5959388946924931,0.36659250457864506
ENSG00000261239.6,0.007992130743952433,0.062309058279911254,0.063017244221702,0.21947344126083945
ENSG00000255457.1,0.0,0.0,0.0,0.0
ENSG00000075336.12,0.48383687181155216,0.5332473579100431,0.6686330240180561,0.4796748244384614
ENSG00000288932.1,0.23058511133638246,0.312980648074557,0.09903563456017539,0.1593311568926387
ENSG00000156675.16,0.5142785815275968,0.2991599119790215,0.2242651630263882,0.09116647343064749
ENSG00000227430.1,0.0,0.14285714285714285,0.05621856707065711,0.12852502267293264
ENSG00000284219.1,0.0,0.0,0.0,0.0
ENSG00000213194.3,0.0,0.2280240889478489,0.14570814370182597,0.0
ENSG00000174177.13,0.15823564232433218,0.37750236766950346,0.4334540076630102,0.4337299978491799
ENSG00000008513.16,0.3114194128533369,0.6291553818469539,0.5717434730208827,0.42897546121899116
ENSG00000270280.1,0.3333333333333333,0.038100595572937594,0.05057543987655691,0.0
ENSG00000243314.1,0.0,0.10220869845747092,0.0,0.2295613401340826
ENSG00000224459.2,0.20481101343940808,0.2182454171080601,0.25177184108431955,0.20097300659693232
ENSG00000207474.1,0.0,0.0,0.0,0.0
ENSG00000273328.5,0.6545729547426089,0.4221943519395988,0.3289523195048305,0.17786630954232285
ENSG00000169213.7,0.1541521483887573,0.232890737714221,0.22041821201068448,0.028458895384467078
ENSG00000174669.12,0.5390259130364751,0.23076819824058797,0.3340524244186476,0.2907997577111076
ENSG00000130202.10,0.324667599262639,0.6290655550222285,0.2936402619984572,0.4417686784301591
ENSG00000101888.12,0.43118869871249527,0.495065605376246,0.711142773656188,0.5619953781878394
ENSG00000235718.9,0.2659005812054179,0.333614884356379,0.14556162249290094,0.2388937352589577
ENSG00000212789.4,0.32671083211821483,0.39683968702831046,0.3031177371923981,0.20799270002282821
ENSG00000224511.2,0.4476004016303586,0.20724573736920612,0.17702035511603287,0.1407831739021843
ENSG00000255418.6,0.39925134371551724,0.32532750756041384,0.27586543722801815,0.45516423005701007
ENSG00000166959.8,0.3550595560669096,0.1258375228233411,0.07028817403544461,0.021891833343060177
ENSG00000225912.1,0.08329143435276522,0.08911210922955835,0.20173380400954546,0.1766068424004487
ENSG00000207156.1,0.0,0.0,0.0,0.0
ENSG00000251442.7,0.7865714531203757,0.43793190803964377,0.2695646016910587,0.2524292660728549
ENSG00000287762.1,0.08457495969657193,0.039711520045085026,0.14885413083814752,0.401473502689625
ENSG00000257813.2,0.2955224396056017,0.06836352333753519,0.16666666666666666,0.0
ENSG00000151079.7,0.35397834654321175,0.43865966651248745,0.5591686566945514,0.4504955535695972
ENSG00000172901.21,0.33441296666052384,0.09611617392629637,0.24530095238395255,0.11096211972851834
ENSG00000130307.12,0.4023972811688341,0.37164245569050447,0.5548403220841487,0.51055547842592
ENSG00000252338.1,0.0,0.0,0.0,0.0
ENSG00000269937.1,0.5602093156101734,0.2270897206433208,0.2568351175871088,0.2978739410155398
ENSG00000078043.16,0.7523989477974139,0.3835119643055621,0.4147958784615448,0.4890156801238273
ENSG00000115421.13,0.24611103508051638,0.3199091041707711,0.5038403638239414,0.40966688072203333
ENSG00000232680.2,0.5410594047777698,0.06789428676268663,0.030104654056820373,0.06654979952157798
