,30-39,40-49,50-59,60-69
ENSG00000243838.1,0.045596577806475413,0.35114534329551395,0.44724983088890935,0.0
ENSG00000236648.2,0.0,0.1133480010353672,0.0,0.2575152363696261
ENSG00000211623.2,0.0,0.06721256147343382,0.0,0.25
ENSG00000077327.16,0.1934639498432602,0.18674817136886102,0.06016549111807733,0.02736716300940439
ENSG00000230119.1,0.0,0.0,0.0,0.0
ENSG00000205184.2,0.20881544357227486,0.246695423578199,0.044198709641587675,0.0
ENSG00000226533.1,0.5882526246428141,0.14635622913115925,0.15718553389384848,0.08598279172025775
ENSG00000278588.2,0.1561986734966489,0.03184816066720099,0.1495583162002997,0.326087628207362
ENSG00000230704.1,0.0,0.0,0.0,0.0
ENSG00000254562.7,0.0,0.0,0.0,0.0
ENSG00000203620.2,0.20309956868489584,0.0067901611328125,0.0,0.25
ENSG00000185839.3,0.4238298292820115,0.3288536963560907,0.5552866709232149,0.40405018166339823
ENSG00000276405.1,0.0,0.08764967040227441,0.33958488705584394,0.08583105175960638
ENSG00000238249.2,0.8309469768614841,0.33716537418826054,0.08365172435533699,0.4280893386293424
ENSG00000235066.7,0.0962248508572503,0.2149245312045948,0.22474188475410675,0.4391142886446386
ENSG00000096968.14,0.30783111317162254,0.4718399855606911,0.1828036855628145,0.396612955740687
ENSG00000285177.1,0.21481640420926934,0.08298044630196284,0.25,0.0
ENSG00000261260.2,0.3863885074971792,0.19693757561751474,0.43340221041040766,0.21414200459482607
ENSG00000286855.1,0.4270519245565514,0.2120369077573428,0.23147853830546336,0.34735074549273226
ENSG00000074657.14,0.6806922069234629,0.4086190237285616,0.3632019157515284,0.5629715052864337
ENSG00000225499.1,0.0,0.0,0.0,0.0
ENSG00000164086.10,0.4338368707540403,0.2985264263377264,0.5442751921084341,0.1501184610071061
ENSG00000165457.15,0.24533280922941564,0.35280131166761336,0.15863599979537224,0.2064999768605156
ENSG00000259237.2,0.0,0.0,0.0,0.0
ENSG00000175018.13,0.041331938755779,0.12467637597342099,0.37025330919190674,0.1086676217765043
ENSG00000198818.10,0.4940985686460212,0.3640731938314183,0.5420393220278407,0.5121959936384267
ENSG00000232614.1,0.0,0.0,0.0,0.0
ENSG00000257075.1,0.0,0.0,0.0,0.0
ENSG00000231238.2,0.0,0.0,0.0,0.0
ENSG00000227434.2,0.0,0.0,0.0,0.0
ENSG00000242612.7,0.5265928467468481,0.4032516973621945,0.338069297349665,0.3555527712115737
ENSG00000276486.1,0.0,0.0,0.0,0.0
ENSG00000271355.1,0.0,0.0,0.0,0.0
ENSG00000270381.1,0.0,0.1488142319348745,0.25,0.0
ENSG00000236627.1,0.0,0.027940076016329436,0.25,0.0
ENSG00000255977.1,0.20394959569786064,0.1,0.11100567715725464,0.0
ENSG00000270236.1,0.5036629860700866,0.22443778446977153,0.18200702179060463,0.25
ENSG00000227825.4,0.1317980726495768,0.1575865231349155,0.3470259207139113,0.3361992840269545
ENSG00000185264.12,0.17705076280611923,0.09420743010233704,0.037475779769024685,0.25
ENSG00000265801.1,0.0,0.04148972704126946,0.25,0.0
ENSG00000234122.1,0.0,0.0,0.0,0.0
ENSG00000287959.1,0.5529518119644682,0.060734743075753994,0.10583156460445982,0.15476901711081412
ENSG00000245059.2,0.19094680210008358,0.3444769600058594,0.5945170773282196,0.2516812653769197
ENSG00000139549.4,0.1957618496685215,0.344383009200595,0.31857877435586657,0.4008952674783759
ENSG00000153879.9,0.15689307413411208,0.3838549078324857,0.5252094341256976,0.5063088034515899
ENSG00000128422.18,0.1875445833551217,0.042823794155461316,0.2822946231056453,0.011779538924111673
ENSG00000232522.1,0.0,0.0,0.0,0.0
ENSG00000185607.5,0.18529765206137916,0.07455121094472175,0.29124722684414867,0.4393441486411536
ENSG00000238039.1,0.5262408663366852,0.1599344271170629,0.2887985471514632,0.28175047737641834
ENSG00000278023.7,0.13345209260091742,0.18996696658413906,0.5711772823138153,0.24491974244223627
ENSG00000223015.1,0.0,0.0,0.0,0.0
ENSG00000140365.16,0.45020444646366886,0.5016893994014756,0.44492414739898667,0.5002691384606268
ENSG00000162771.8,0.30105778386504456,0.1521091560920111,0.12744563067327658,0.14170061197039188
ENSG00000275390.1,0.0,0.0,0.0,0.0
ENSG00000281100.1,0.1139095582486609,0.29679219709647614,0.32706648313169845,0.26772442815967845
ENSG00000253840.1,0.0,0.0,0.0,0.0
ENSG00000252108.1,0.0,0.0,0.0,0.0
ENSG00000260202.2,0.0,0.0,0.0,0.0
ENSG00000196262.15,0.197787114377061,0.3706561099858835,0.7393066180121971,0.38436612488352495
ENSG00000276119.1,0.28932352445268755,0.09481572852236726,0.25,0.0
ENSG00000277493.1,0.2891450334481189,0.18229199048510508,0.2806007350857457,0.07458458209173115
ENSG00000205549.10,0.11270658431408169,0.16633329873140687,0.04531771056353563,0.12986319263324989
ENSG00000266554.2,0.1467235152095031,0.23963870960522157,0.017872180303882317,0.021118170551223836
ENSG00000281649.3,0.6912645415835866,0.4978696480702764,0.4249882113167826,0.5759915298090321
ENSG00000189266.13,0.3084060680149789,0.2648034994009686,0.20956487336944468,0.6185332070858598
ENSG00000206849.1,0.0,0.0,0.0,0.0
ENSG00000207021.1,0.22966100849059115,0.09787402517899443,0.3418024373852173,0.4278956841713023
ENSG00000253502.1,0.0765533341822658,0.030062990789082727,0.3498934589753385,0.0
ENSG00000243503.2,0.0,0.0,0.07465711673270344,0.25
ENSG00000253134.1,0.0,0.0,0.0,0.0
ENSG00000088356.6,0.5788821302891418,0.476029409986335,0.3666926664489941,0.7200760644794602
ENSG00000129968.17,0.3044317494318595,0.3017216222124684,0.4840090292382597,0.3465275223993912
ENSG00000162601.11,0.5051308437479335,0.35851017489916015,0.29439843285062484,0.40502773093962835
ENSG00000236690.2,0.0,0.0,0.0,0.0
ENSG00000272088.1,0.16264441140599684,0.323055880667939,0.42204121370603515,0.15695283585866573
ENSG00000138772.13,0.14023779976895825,0.26654387034675414,0.21631141352557653,0.320877282580761
ENSG00000214182.5,0.08950551736301982,0.07634334509705715,0.13726468481430615,0.3029133599941173
ENSG00000268235.7,0.0,0.0,0.0,0.0
ENSG00000228541.2,0.04078737430126426,0.2562720583087371,0.2726420778014835,0.015375226156391518
ENSG00000188816.4,0.0,0.1,0.0,0.0
ENSG00000251090.2,0.0,0.0,0.0,0.0
ENSG00000225740.1,0.0,0.0,0.0,0.0
ENSG00000288734.1,0.44146972922662153,0.3646017804309504,0.08405843874107437,0.27827732785581577
ENSG00000162073.14,0.11399634287913783,0.31782302572366555,0.6208895300036462,0.19150778591864814
ENSG00000240364.1,0.0,0.0,0.0,0.0
ENSG00000285831.1,0.11250255170139598,0.0921847274782909,0.0,0.44219218629775603
ENSG00000101311.16,0.08613147315111544,0.1296554670279303,0.3332901661683552,0.07810086164372582
ENSG00000131482.10,0.16421433934224478,0.13611229362910904,0.27170522535352987,0.46297127642282715
ENSG00000222514.1,0.0,0.0,0.0,0.0
ENSG00000232382.2,0.5649444013929996,0.2942944905561728,0.07086604983801245,0.07289906355326917
