,30-39,40-49,50-59,60-69
ENSG00000139549.4,0.0,0.356984163011238,0.4217967703936716,0.1526043212255248
ENSG00000153879.9,0.0,0.482074284866697,0.6251394008646973,0.43874144596007597
ENSG00000128422.18,0.42184664203881767,0.24796186281443625,0.013050687051449125,0.1265781681017246
ENSG00000232522.1,0.0,0.0,0.0,0.0
ENSG00000185607.5,0.0,0.16526726677983603,0.04149617997082846,0.16420451940974592
ENSG00000238039.1,0.933735426256753,0.2718341085688675,0.2765765523247385,0.4055910468442507
ENSG00000278023.7,0.3090644741652709,0.2841166580224975,0.3508880820997679,0.26007187414089716
ENSG00000223015.1,0.0,0.0,0.0,0.0
ENSG00000140365.16,0.0,0.34432635989781296,0.2687609041061748,0.37782987517394645
ENSG00000162771.8,0.4337450073236674,0.19828708453512459,0.40675793827471174,0.09935399016198103
ENSG00000275390.1,0.0,0.125,0.20815447193684788,0.0
ENSG00000281100.1,0.13133829158903174,0.3025335186438768,0.18351156312582162,0.28703300717392527
ENSG00000253840.1,0.0,0.0,0.25,0.0
ENSG00000252108.1,0.0,0.0,0.0,0.0
ENSG00000260202.2,0.0,0.09325904677846426,0.25,0.1186893203883495
ENSG00000196262.15,0.12885821969738587,0.30923308097179336,0.5964596129968025,0.4239454107925764
ENSG00000276119.1,0.0,0.2748726258977986,0.15606245794251344,0.22421183697945993
ENSG00000277493.1,0.3090643900469206,0.1895378981246817,0.1116979119266387,0.13511126446618874
ENSG00000205549.10,0.14943836286895296,0.21446291329272488,0.418709203773969,0.24330400770171368
ENSG00000266554.2,0.19953711749000774,0.2649953000837296,0.05098026825068327,0.12558913516274614
ENSG00000281649.3,0.5924310115362738,0.5204017815231857,0.20420281531469342,0.14545884622535402
ENSG00000189266.13,0.1992218530357199,0.3566552754847639,0.3772845105473628,0.4075806963047787
ENSG00000206849.1,0.0,0.0,0.0,0.0
ENSG00000207021.1,0.0,0.14315479516137278,0.15371183009123088,0.16666666666666666
